kind	source_file	path	original_sl	corrected_sl	notes
json	data/vsebine.json	predlogi.19.naslov	Najtežji razgovor leta: stranka v zamudi 3 leta		
json	data/vsebine.json	predlogi.2.hook_si	Hrvaška zakonodaja za odpadke je v zadnjem letu doživela 3 manjše dopolnitve. Za slovenske podjetnike, ki prodajajo v HR, je relevantnih predvsem ena — e-ONTO obveznosti. Pojasnjujem.		
json	data/vsebine.json	predlogi.2.naslov	Zakon o gospodarenju otpadom 84/2021: kaj se je spremenilo v zadnjem letu		
json	data/vsebine.json	predlogi.20.hook_si	CSRD direktno ne zadeva srbskih podjetij. Njihovi EU kupci pa morajo zbirati Scope 3 podatke — torej tudi od srbskih dobaviteljev. Tu je, kaj se obeta in kako se pripraviti.		
json	data/vsebine.json	predlogi.20.naslov	CSRD za srbska podjetja: posredni vpliv, ki ga večina podcenjuje		
json	data/vsebine.json	predlogi.21.hook_si	'Made for Recycling' je marketinški certifikat za nekatere, tehnični proces za nas. Tu je seznam vsega, kar preverimo pri analizi — od materialov do lepil, od barv do velikosti. Brez magije, samo tehnika.		
json	data/vsebine.json	predlogi.22.hook_si	Spletna prodaja prinaša dodatno EPR zmedo: kdo je 'proizvajalec'? Spletna platforma, prodajalec, ali kupec, ki uvozi? PPWR daje jasen odgovor, vendar je v SI, HR in RS implementacija drugačna. Pregled.		
json	data/vsebine.json	predlogi.22.naslov	PPWR in spletna prodaja: kdo je odgovoren v Adria regiji		
json	data/vsebine.json	predlogi.23.hook_si	Slovenska stranka je dobila ESG vprašalnik velikega nemškega kupca s 5-dnevnim rokom. Brez priprave bi to vzelo 3 tedne. Kako smo to spravili v okvir — in kako se na to pripravlja smiselno vnaprej.		
json	data/vsebine.json	predlogi.23.naslov	ESG vprašalnik v 5 dneh: kako odgovorimo		
json	data/vsebine.json	predlogi.24.hook_si	Italijanski CONAI sistem upravljanja embalažo je v Evropi pogosto naveden kot primer dobre prakse. Kaj točno delajo drugače in kaj bi se Slovenija, Hrvaška in Srbija lahko naučile? Spodaj 4 točke.		
json	data/vsebine.json	predlogi.24.naslov	Italijanski CONAI: primer dobre prakse za regijo		
json	data/vsebine.json	predlogi.25.hook_si	Po 2030 bo PPWR zahteval določene minimalne deleže recikliranega vsebka. Tu je tabela: kateri material, koliko %, kdaj. Brez tega podatka ne moreš resno načrtovati embalaže za naslednjih 5 let.		
json	data/vsebine.json	predlogi.25.naslov	Reciklabilnost po PPWR cutoffu: minimalne stopnje, ki jih boš moral doseči		
json	data/vsebine.json	predlogi.26.hook_si	Najpogostejše vprašanje malih proizvajalcev: 'PPWR ima oprostitve za male, ne?' Odgovor je niansiran. Določene zahteve veljajo neodvisno od velikosti. Tu je pregled — z mejnimi vrednostmi in datumi.		
json	data/vsebine.json	predlogi.26.naslov	PPWR in mali proizvajalci: ali sploh velja zame?		
json	data/vsebine.json	predlogi.27.hook_si	Ko pregledujem poročila novih strank, vidim eno napako spet in spet: deklarirane tonaže ne sovpadajo z dejansko proizvodnjo/uvozom. Razlika med 20 in 35 % je običajna. Tu je, kako jo najti.		
json	data/vsebine.json	predlogi.27.naslov	Tonaže vs PRO neujemanje: najpogostejša napaka v poročilih		
json	data/vsebine.json	predlogi.28.hook_si	Gradbeništvo proizvede največji volumen odpadkov v regiji, pa je EPR pristop tu šibko razvit. Hrvaška je sprejela nova pravila — kaj se obeta v SI in RS? Pregled, kjer so priložnosti za podjetja.		
json	data/vsebine.json	predlogi.28.naslov	Gradbeni odpadki: nova pravila in priložnosti		
json	data/vsebine.json	predlogi.29.hook_si	Eco-design ne sme biti samo HSE / sustainability tema. Najboljši primeri so tisti, kjer marketing in dizajn aktivno sodelujeta. Tu je, kako postaviti tak proces — in česa se izogniti.		
json	data/vsebine.json	predlogi.29.naslov	Embalaža kot del blagovne znamke: sodelovanje z marketingom		
json	data/vsebine.json	predlogi.3.hook_si	Letos smo opravili več kot 40 Made for Recycling analiz. Pet vzorcev se ponavlja — in vse petih bi lahko proizvajalci preprečili, če bi tako razmišljali ŽE pri načrtovanju, ne šele po prvi proizvodnji.		
json	data/vsebine.json	predlogi.3.naslov	Made for Recycling: 5 najpogostejših napak v procesu		
json	data/vsebine.json	predlogi.30.hook_si	PPWR določa minimalne deleže recyclata v plastični embalaži. To ni samo eco-design vprašanje — to je sourcing izziv. Kje dobiš recyclate, kakšne kakovosti, in kako se to dogovori s dobavitelji.		
json	data/vsebine.json	predlogi.30.naslov	Vsebnost recyclata pri plastiki: kako pripraviti dobavno verigo		
json	data/vsebine.json	predlogi.31.hook_si	Avstrijska oblast je lani izrekla opomin podjetju, ki je dajalo izdelke na avstrijski trg, ne da bi vedelo, da potrebuje lokalno EPR registracijo. Prek nemškega kupca smo bili vključeni v reševanje. Lekcija za vsako podjetje, ki izvaža.		
json	data/vsebine.json	predlogi.31.naslov	Avstrijsko podjetje, ki je dobilo opomin — in kaj smo se naučili		
json	data/vsebine.json	predlogi.32.hook_si	Nemški VerpackG je za regijo pomemben, ker veliko naših strank prodaja v Nemčiji. V 2026 prihajajo dopolnitve, ki bodo zahtevale dodatne podatke od dobaviteljev. Tu je, kaj se obeta.		
json	data/vsebine.json	predlogi.32.naslov	Nemški VerpackG: kaj se spreminja in zakaj nas to zanima		
json	data/vsebine.json	predlogi.33.hook_si	Recyclability zagovorniki rečejo: 'vedno mono-material'. Marketing reče: 'multi-layer zadrži aromo'. Resnica je niansirana. Tu je odločitveni okvir — kdaj je mono pravi, kdaj je multi sprejemljiv.		
json	data/vsebine.json	predlogi.33.naslov	Mono-materiali vs multi-layer: kaj izbrati?		
json	data/vsebine.json	predlogi.34.naslov	PPWR in dataset Article: kako pripraviti podatke		
json	data/vsebine.json	predlogi.35.hook_si	Prejšnji teden je ena naših strank imela inšpekcijo ARSO. 4 ure, brez ugotovitev. Pred 3 leti, ko še niso bili stranka, je bila inšpekcija manjša katastrofa. Kaj smo skupaj naredili med tem.		
json	data/vsebine.json	predlogi.36.hook_si	Po 100+ analizah embalaže smo identificirali 7 napak, ki se ponavljajo, ne glede na panogo ali velikost. Niso tehnične — so organizacijske. Tu so, in kako jih ekipa preprečuje pri sebi.		
json	data/vsebine.json	predlogi.36.naslov	Najpogostejše napake v eco-designu: 7 vzorcev iz prakse		
json	data/vsebine.json	predlogi.37.hook_si	PPWR ne grozi z denarnimi kaznimi v prvi vrsti. Hujše je: prepoved dajanja na trg. Tu je profil podjetij, ki tvegajo, da pristanejo na 'črni listi' — in kako se temu izogniti.		
json	data/vsebine.json	predlogi.37.naslov	Kdo bo na črni listi PPWR — in zakaj ne želiš biti tam		
json	data/vsebine.json	predlogi.38.hook_si	En klient je letos prodal 200 ton folije, ki bi sicer šla v sežig, kot sekundarno surovino. Cena: 80 EUR/tono. Strošek pred tem: 30 EUR/tono. Razlika je 110 EUR/tono v korist. Kako smo to organizirali.		
json	data/vsebine.json	predlogi.38.naslov	Sekundarne surovine: kako iz odpadka postane surovina		
json	data/vsebine.json	predlogi.39.naslov	Mercator pristop: kako veliki trgovci pritiskajo na embalažo dobaviteljev	Mercatorjev pristop: kako veliki trgovci pritiskajo na embalažo dobaviteljev	slovnica: svojilni pridevnik → 'Mercatorjev pristop'
json	data/vsebine.json	predlogi.4.hook_si	Vsak teden dobimo vprašanje 'kaj točno bo PPWR zahteval'. Iskren odgovor: ne vemo še vsega. Delegated acts EU komisije, ki bodo dali konkretne tehnične zahteve, prihajajo postopno. Tukaj je seznam, kaj še manjka.		
json	data/vsebine.json	predlogi.40.hook_si	Stranka pogleda v vas, ko prvič rečete 'PPWR'. Tri stavki, ki delujejo: kaj je, koga zadeva, kdaj. Ne začnite s členi uredbe — začnite s posledico za njihovo embalažo.		
json	data/vsebine.json	predlogi.40.naslov	Skripta: ko stranka prvič sliši za PPWR		
json	data/vsebine.json	predlogi.41.hook_si	Ko se zakonodaja spremeni, stranke pričakujejo, da jih obvestimo PRVI. Tu je predloga emaila, ki ga uporabljamo: kratek, konkreten, z jasnim 'kaj to pomeni za vas' in 'kaj naredimo s tem'.		
json	data/vsebine.json	predlogi.41.naslov	Email predloga: napoved spremembe zakonodaje		
json	data/vsebine.json	predlogi.42.hook_si	Stranka, ki dobi ARSO opomin, je v panični fazi. Vaš prvi klic odloča, ali ostanete partner ali postanete krivec. Tu so prvih 60 sekund, ki postavijo ton — in zakaj NE začnite z 'razložite mi'.		
json	data/vsebine.json	predlogi.42.naslov	Klic stranki po ARSO opominu: prvih 60 sekund		
json	data/vsebine.json	predlogi.43.hook_si	Povišanje cene je za vsako podjetje neprijeten pogovor. Najslabše je opravičevanje. Tu je struktura, ki deluje: jasno povemo, koliko, zakaj, kdaj — in ponudimo eno alternativo. Stranka spoštuje direktnost, ne izgovorov.		
json	data/vsebine.json	predlogi.44.hook_si	Mesečni newsletter strankam je premalo izkoriščen kanal. Ne sme biti samoreklama. Tu je 12 tem, ki dobijo odzive: regulatorne novice, anonimne lekcije, tipi za HSE, kratke 'a ste vedeli, da...' opomine.		
json	data/vsebine.json	predlogi.44.naslov	Newsletter za bazo strank: 12 idej, ki delujejo		
json	data/vsebine.json	predlogi.45.hook_si	Nova stranka v prvih 30 dneh oblikuje občutek, koliko je naše storitve vredno. Tu je 5 emailov, ki zaporedoma dostavijo vrednost — dobrodošlica, prva orientacija, prvi quick-win, prvo poročilo, prvi check-in.		
json	data/vsebine.json	predlogi.45.naslov	Onboarding sekvenca: 5 emailov v prvih 30 dneh nove stranke		
json	data/vsebine.json	predlogi.46.hook_si	Decembrski pregled s stranko ne sme biti 'pregled računov'. Mora biti pogovor o lanskem letu in nastavitev za naslednje. Tu je 6-točkovni okvir, ki vsako leto odpre dve do tri nove priložnosti za sodelovanje.		
json	data/vsebine.json	predlogi.46.naslov	Year-end review s stranko: agenda, ki uvede prihodnje leto		
json	data/vsebine.json	predlogi.47.naslov	Made for Recycling: kako komunicirati negativen rezultat		
json	data/vsebine.json	predlogi.48.hook_si	Stranka je dobila MfR razred 'A'. Zdaj to mora prodati svojim B2B kupcem in trgovskim verigam. Tu je predloga komunikacije — kaj povedati, kaj odpustiti, in kako to vključiti v ESG poročilo.		
json	data/vsebine.json	predlogi.49.hook_si	Stranka pošlje email s tem stavkom. Refleks je padec v popust ali obramba. Oba sta napačna. Tu je predloga odgovora, ki obrne pogovor v razlogovanje o vrednosti — in pridobi sestanek, ne popusta.		
json	data/vsebine.json	predlogi.49.naslov	Email: 'konkurent vas je ponudil 30 % ceneje' — kako odgovoriti		
json	data/vsebine.json	predlogi.5.hook_si	Pred letom dni je njihova HSE oseba porabila 40 % časa za poročanje in usklajevanje z izvajalci. Danes porabi 10 %. Tu je, kaj smo skupaj naredili — in česa nismo.		
json	data/vsebine.json	predlogi.5.naslov	Kako je slovenski srednji proizvajalec sprostil 30 % časa HSE oddelka		
json	data/vsebine.json	predlogi.50.hook_si	Reference so najboljši prodajni kanal, vendar jih večina komercialistov ne vpraša, ker se 'zdi vsiljivo'. Tu je formula, ki odpravi nelagodje: kdaj vprašati, kako vprašati, kaj točno ponuditi v zameno.		
json	data/vsebine.json	predlogi.50.naslov	Kako vprašati stranko za referenco — brez nelagodja		
json	data/vsebine.json	predlogi.51.hook_si	Vsako podjetje občasno zamuja, naredi napako ali ima izpad. Razlika med profesionalcem in amaterjem je odziv. Tu je struktura, ki ohrani stranko: priznaj v 4 urah, pojasni v 24 urah, popravi v dogovorjenem roku.		
json	data/vsebine.json	predlogi.51.naslov	Crisis communication: ko se kaj zalomi na NAŠI strani		
json	data/vsebine.json	predlogi.52.hook_si	Stranka, ki ima 3 mesece do izteka pogodbe, je v najobčutljivejši fazi. Konkurenca prihaja po njih. Tu je odpiranje pogovora, ki spremeni 'razmišljali bomo' v 'kakšne so možnosti'.		
json	data/vsebine.json	predlogi.52.naslov	Pogovor o podaljšanju pogodbe: kdaj odpreti, kaj povedati		
json	data/vsebine.json	predlogi.53.hook_si	Stranka, ki ima samo EPR shemo, mimogrede omeni, da uvaža izdelke s baterijami. Cross-sell priložnost je tukaj — ampak ne sme delovati pohlepno. Tu je 3-stavčni pristop, ki postavi vprašanje, ne ponudbe.		
json	data/vsebine.json	predlogi.53.naslov	Cross-sell: ko opazimo priložnost za dodatno storitev		
json	data/vsebine.json	predlogi.54.hook_si	Stranka, ki tri mesece ne odgovori, je psihološki test za komercialista. Pošljete? Pokličete? Ne naredite nič? Tu je 3-korakovni pristop, ki ohrani odnos in razkrije resnico — brez pritiska.		
json	data/vsebine.json	predlogi.54.naslov	Tihi klient: 3 koraki, da se obrnete brez pritiska		
json	data/vsebine.json	predlogi.55.hook_si	Letno poročilo o EPR je za mnoge stranke neprijetno branje. Tu je pristop, kako ga paketirati v 2-stranski 'executive summary', ki ga prebere tudi CFO — in ki naša služba spremeni iz 'stroška' v 'partnerstvo'.		
json	data/vsebine.json	predlogi.55.naslov	Letno poročilo strankam: kako paketirati, da ga preberejo		
json	data/vsebine.json	predlogi.56.hook_si	Stranka je odpovedala. Naravna reakcija: jeza, pasivna agresija, izginotje. Vsi trije so napake. Profesionalen zaključek pomeni jasen prehod, čista dokumentacija, in — pogosto — pot nazaj v 12 mesecih.		
json	data/vsebine.json	predlogi.56.naslov	Profesionalen zaključek sodelovanja: ko stranka odide		
json	data/vsebine.json	predlogi.57.hook_si	Klic stranke: 'zakaj je račun višji od dogovora?' Najslabši odgovor: 'tako pač je, povišanje materialov.' Tu je 5-stavčna predloga, ki razloži strukturo, postavi kontekst in zapre vprašanje brez nadaljnjega klica.		
json	data/vsebine.json	predlogi.57.naslov	Stranka ne razume računa: 5-stavčna predloga pojasnila		
json	data/vsebine.json	predlogi.58.hook_si	Stranka vmes pogodbenega obdobja prosi za drugačen obseg — manj ali več. Pogosta napaka: takoj reči 'pripravim ponudbo'. Boljši pristop: 3 vprašanja, ki razkrijejo, kaj se je spremenilo, in postavijo realno izhodišče.		
json	data/vsebine.json	predlogi.58.naslov	Stranka želi spremembo obsega: pogajalska struktura		
json	data/vsebine.json	predlogi.59.hook_si	Novi CFO pri stranki je hkrati priložnost in tveganje. Pogosto želijo dokazati, da 'optimizirajo stroške' — kar pomeni revizijo pogodb. Tu je 10-minutna predstavitev, ki nas iz 'strošek' postavi v 'partner za skladnost'.		
json	data/vsebine.json	predlogi.59.naslov	Prvi sestanek z novim CFO stranke: kako se predstaviti		
json	data/vsebine.json	predlogi.6.hook_si	Srbija ni v EU, ampak usklajuje. V zadnjih 6 mesecih je naredila več sprememb, ki imajo neposreden vpliv na podjetja, ki uvažajo ali prodajajo v RS. Tu je pregled za prodajne in marketinške ekipe.		
json	data/vsebine.json	predlogi.6.naslov	Srbska EPR tranzicija: kako berem zadnjih 6 mesecev		
json	data/vsebine.json	predlogi.60.hook_si	Vsako pomembno podjetje občasno spremeni pravila — minimalne količine, fakturiranje, nove storitve. Slabo objavljena sprememba povzroči odhode. Dobro objavljena okrepi odnos. Tu je struktura objave, ki deluje.		
json	data/vsebine.json	predlogi.60.naslov	Sprememba naših pravil / tarif: kako objaviti, da stranke ne odidejo		
json	data/vsebine.json	predlogi.61.hook_si	ESG vprašalniki velikih kupcev prihajajo z dvema rokoma: 'do petka' ali 'v 3 tednih'. Tu sta dve verziji odgovora — kratka za rok 'do petka', dolga za 3 tedne. Razlika ni v vsebini, ampak v gostoti.		
json	data/vsebine.json	predlogi.61.naslov	ESG response template: kratka in dolga verzija		
json	data/vsebine.json	predlogi.62.naslov	Klic v vročini ARSO inšpekcije: kako pomagati v živo		
json	data/vsebine.json	predlogi.7.naslov	PPWR vs slovenska Uredba o embalaži: kje se razlikujeta		
json	data/vsebine.json	predlogi.8.hook_si	Marketing želi trajnostno embalažo. Nabava želi nižjo ceno. Trajnost se na koncu vedno izgubi, ker nima 'številke'. Tu je okvir, kako eco-design pretvoriti v ROI, ki nabavo zares prepriča.		
json	data/vsebine.json	predlogi.8.naslov	ROI eco-designa: kako pokazati nabavi, da se splača		
json	data/vsebine.json	predlogi.9.hook_si	Imamo stranko s prisotnostjo v SI, HR in RS. Pred letom dni: trije ločeni partnerji, trije računi, tri poročila. Danes: ena pogodba. Kako je to videti v praksi in zakaj — kljub dodatnim vrstam dela — je stranka zadovoljna.		
json	data/vsebine.json	predlogi.9.naslov	Multi-Adria pogodba: kako en kontakt pokrije vse tri trge		
json	data/vsebine.json	statusi.nacrtovano.naziv	Načrtovano		
json	data/vsebine.json	teme.ekodizajn.opis	Recyclability, Made for Recycling, materiali		
json	data/vsebine.json	teme.komunikacija.naziv	Komunikacija s stranko		
json	data/vsebine.json	teme.komunikacija.opis	Skripte, email predloge, vodila za pogovor s strankami		
json	data/vsebine.json	teme.ppwr.opis	EU Uredba 2025/40 o embalaži		
json	data/vsebine.json	teme.praksa.naziv	Primer iz prakse		
json	data/vsebine.json	teme.praksa.opis	Anonimiziran primer ali izkušnja		
json	data/vsebine.json	teme.regulator.naziv	Regulatorni update		
json	data/vsebine.json	teme.regulator.opis	Spremembe SI/HR/RS/EU pravnega okvira		
json	data/zakonodaja-hr.json	_opis	Pregled ključne EPR in okoljske zakonodaje na Hrvaškem. Datumi in določila se spreminjajo — pred uporabo v ponudbi PREVERI veljavno verzijo na zakon.hr in mingor.gov.hr. To je orodje za prodajalca, ne pravni vir.		
json	data/zakonodaja-hr.json	sklopi.0.kljucne_obveznosti.0	Vpis v register FZOEU pred dajanjem izdelkov na trg.		
json	data/zakonodaja-hr.json	sklopi.0.kljucne_obveznosti.2	Plačilo prispevkov v FZOEU oziroma vključitev v operaterja sheme.		
json	data/zakonodaja-hr.json	sklopi.0.kljucne_obveznosti.3	Označevanje izdelkov skladno z določili posameznih tokov.		
json	data/zakonodaja-hr.json	sklopi.0.naslov	EPR — splošno		
json	data/zakonodaja-hr.json	sklopi.1.datumi_in_pragovi	Manjši proizvajalci pod določenimi količinami imajo nekatere oprostitve — preveri trenutno veljavno verzijo Pravilnika.		
json	data/zakonodaja-hr.json	sklopi.1.kljucne_obveznosti.1	Pri pijačah pod določenimi pogoji: vključitev v sistem povratne kavcije.		
json	data/zakonodaja-hr.json	sklopi.1.kljucne_obveznosti.2	Mesečno ali letno poročanje količin embalaže po materialih.		
json	data/zakonodaja-hr.json	sklopi.1.koga_zavezuje	Vsi, ki dajejo embalirane izdelke prvič na hrvaški trg.		
json	data/zakonodaja-hr.json	sklopi.1.naslov	Embalaža in odpadna embalaža		
json	data/zakonodaja-hr.json	sklopi.2.kljucne_obveznosti.0	Vpis v register proizvajalcev EE-opreme pri FZOEU.		
json	data/zakonodaja-hr.json	sklopi.2.kljucne_obveznosti.1	Vključitev v shemo upravljanja oziroma individualni načrt.		
json	data/zakonodaja-hr.json	sklopi.2.kljucne_obveznosti.3	Letno poročanje količin po kategorijah.		
json	data/zakonodaja-hr.json	sklopi.2.vsebina	Pravilnik o gospodarenju otpadnom električnom i elektroničkom opremom. Velja za skoraj vso EE opremo v 6 kategorijah.		
json	data/zakonodaja-hr.json	sklopi.3.kljucne_obveznosti.0	Registracija proizvajalca baterij pri FZOEU.		
json	data/zakonodaja-hr.json	sklopi.3.kljucne_obveznosti.1	Vključitev v shemo prevzema.		
json	data/zakonodaja-hr.json	sklopi.3.kljucne_obveznosti.2	Označevanje baterij.		
json	data/zakonodaja-hr.json	sklopi.3.kljucne_obveznosti.3	Letno poročanje količin.		
json	data/zakonodaja-hr.json	sklopi.3.koga_zavezuje	Proizvajalce in uvoznike baterij ali izdelkov z baterijami.		
json	data/zakonodaja-hr.json	sklopi.3.naslov	Baterije in akumulatorji		
json	data/zakonodaja-hr.json	sklopi.3.vsebina	Pravilnik o gospodarenju otpadnim baterijama i akumulatorima. Pokriva prenosne, industrijske in avtomobilske baterije. EU Uredba 2023/1542 prinaša nove zahteve, ki se postopno uveljavljajo tudi v HR.		
json	data/zakonodaja-hr.json	sklopi.4.koga_zavezuje	Vsakega proizvajalca/uvoznika v zadevnih kategorijah.		
json	data/zakonodaja-hr.json	sklopi.4.naslov	Druge EPR sheme		
json	data/zakonodaja-hr.json	sklopi.4.vsebina	Na Hrvaškem obstajajo še EPR sheme za odpadne gume, izrabljena vozila, odpadna olja, odpadna zdravila, odpadne sveče.		
json	data/zakonodaja-hr.json	sklopi.5.datumi_in_pragovi	1. marec za prejšnje koledarsko leto. Preveri vsako leto — datumi se občasno spreminjajo.		
json	data/zakonodaja-hr.json	sklopi.5.naslov	Letno poročanje		
json	data/zakonodaja-hr.json	sklopi.5.vsebina	Zavezanci morajo do 1. marca naslednjega leta oddati letna poročila o ravnanju z odpadki in/ali količinah, danih na trg, prek FZOEU portala.		
json	data/zakonodaja-hr.json	sklopi.6.datumi_in_pragovi	e-ONTO je obvezen — neuporaba je sankcionirana.		
json	data/zakonodaja-hr.json	sklopi.6.kljucne_obveznosti.0	Registracija v e-ONTO sistem.		
json	data/zakonodaja-hr.json	sklopi.6.kljucne_obveznosti.1	Sprotno evidentiranje gibanja odpadkov v sistemu.		
json	data/zakonodaja-hr.json	sklopi.6.kljucne_obveznosti.2	Vsaka oddaja odpadkov mora biti dokumentirana z elektronskim PROO obrazcem.		
json	data/zakonodaja-hr.json	sklopi.6.koga_zavezuje	Podjetja, ki proizvajajo, prevažajo ali obdelujejo odpadke.		
json	data/zakonodaja-hr.json	sklopi.6.naslov	e-ONTO sistem		
json	data/zakonodaja-hr.json	sklopi.7.koga_zavezuje	Vse, ki dajejo embalirane izdelke na trg EU, vključno s Hrvaško.		
json	data/zakonodaja-hr.json	sklopi.7.naslov	PPWR — nova EU Uredba o embalaži		
json	data/zakonodaja-hr.json	sklopi.7.vsebina	Uredba EU 2025/40 o embalaži in odpadni embalaži velja neposredno tudi v Hrvaški od leta 2026 naprej. Uvaja nove zahteve: zmanjšanje embalaže, ponovna uporaba, omejitve določene plastike, vsebnost recikliranih materialov.	Uredba EU 2025/40 o embalaži in odpadni embalaži velja neposredno tudi na Hrvaškem od leta 2026 naprej. Uvaja nove zahteve: zmanjšanje embalaže, ponovna uporaba, omejitve določene plastike, vsebnost recikliranih materialov.	slovnica: 'v Hrvaški' → 'na Hrvaškem'
json	data/zakonodaja-hr.json	sklopi.8.naslov	ESG in CSRD		
json	data/zakonodaja-hr.json	viri.0.naziv	Zakon.hr — predpisi		
json	data/zakonodaja-hr.json	viri.1.naziv	FZOEU — Fond za zaštitu okoliša		
json	data/zakonodaja-hr.json	viri.2.naziv	MINGOR — Ministarstvo gospodarstva		
json	data/zakonodaja-hr.json	viri.3.naziv	Interzero Hrvaška		
json	data/zakonodaja-rs.json	_opis	Pregled ključne EPR in okoljske zakonodaje v Srbiji. Datumi in določila se spreminjajo — pred uporabo v ponudbi PREVERI veljavno verzijo na ekologija.gov.rs. To je orodje za prodajalca, ne pravni vir.		
json	data/zakonodaja-rs.json	sklopi.0.kljucne_obveznosti.0	Vpis v register proizvajalcev pri SEPA pred dajanjem izdelkov na trg.		
json	data/zakonodaja-rs.json	sklopi.0.kljucne_obveznosti.2	Plačilo prispevkov skladno z uredbo o znesku prispevkov.		
json	data/zakonodaja-rs.json	sklopi.0.kljucne_obveznosti.3	Letno poročanje količin po posameznih tokovih.		
json	data/zakonodaja-rs.json	sklopi.0.naslov	EPR — splošno		
json	data/zakonodaja-rs.json	sklopi.1.datumi_in_pragovi	Manjši proizvajalci pod določenimi količinami imajo nekatere oprostitve. Preveri trenutno veljavno verzijo Uredbe.		
json	data/zakonodaja-rs.json	sklopi.1.kljucne_obveznosti.0	Vključitev v sistem upravljanja embalažo prek licenciranega operaterja.	Vključitev v sistem ravnanja z embalažo prek licenciranega operaterja.	slovnica: 'upravljanja embalažo' (brez predloga) je srbizem → 'ravnanja z embalažo'
json	data/zakonodaja-rs.json	sklopi.1.kljucne_obveznosti.1	Mesečno ali letno poročanje količin embalaže po materialih.		
json	data/zakonodaja-rs.json	sklopi.1.kljucne_obveznosti.2	Plačilo prispevkov, ki se izračunajo na kg/material.		
json	data/zakonodaja-rs.json	sklopi.1.kljucne_obveznosti.3	Stopnje recikliranja postopno naraščajo skladno z EU usklajevanjem.		
json	data/zakonodaja-rs.json	sklopi.1.naslov	Embalaža in odpadna embalaža		
json	data/zakonodaja-rs.json	sklopi.1.vsebina	Uredba o upravljanju ambalažom i ambalažnim otpadom. Interzero PAK je licenciran operater sistema upravljanja odpadno embalažo.	Uredba o upravljanju ambalažom i ambalažnim otpadom. Interzero PAK je licenciran operater sistema ravnanja z odpadno embalažo.	slovnica: slovenski del 'upravljanja odpadno embalažo' → 'ravnanja z odpadno embalažo' (srbski naslov uredbe ostane)
json	data/zakonodaja-rs.json	sklopi.2.kljucne_obveznosti.0	Vpis v register proizvajalcev EE-opreme pri SEPA.		
json	data/zakonodaja-rs.json	sklopi.2.kljucne_obveznosti.1	Vključitev v shemo upravljanja oziroma individualni načrt.		
json	data/zakonodaja-rs.json	sklopi.2.kljucne_obveznosti.3	Letno poročanje količin po kategorijah.		
json	data/zakonodaja-rs.json	sklopi.2.vsebina	Pravilnik o listi električnih i elektronskih proizvoda i uredba o ravnanju z e-odpadkom. Velja za vso EE opremo v 10 kategorijah.		
json	data/zakonodaja-rs.json	sklopi.3.kljucne_obveznosti.0	Registracija proizvajalca baterij pri SEPA.		
json	data/zakonodaja-rs.json	sklopi.3.kljucne_obveznosti.1	Vključitev v sistem prevzema.		
json	data/zakonodaja-rs.json	sklopi.3.kljucne_obveznosti.2	Označevanje baterij.		
json	data/zakonodaja-rs.json	sklopi.3.kljucne_obveznosti.3	Letno poročanje količin.		
json	data/zakonodaja-rs.json	sklopi.3.koga_zavezuje	Proizvajalce in uvoznike baterij ali izdelkov z baterijami.		
json	data/zakonodaja-rs.json	sklopi.3.naslov	Baterije in akumulatorji		
json	data/zakonodaja-rs.json	sklopi.3.vsebina	Pravilnik o ravnanju z odpadnimi baterijami in akumulatorji. Pokriva prenosne, industrijske in avtomobilske baterije.		
json	data/zakonodaja-rs.json	sklopi.4.naslov	Druge EPR sheme		
json	data/zakonodaja-rs.json	sklopi.4.vsebina	V Srbiji obstajajo EPR sheme za odpadne gume, izrabljena vozila, odpadna olja, odpadna zdravila.		
json	data/zakonodaja-rs.json	sklopi.5.datumi_in_pragovi	31. marec za prejšnje koledarsko leto. Preveri vsako leto.		
json	data/zakonodaja-rs.json	sklopi.5.naslov	Letno poročanje		
json	data/zakonodaja-rs.json	sklopi.5.vsebina	Zavezanci morajo do 31. marca naslednjega leta oddati letna poročila o ravnanju z odpadki in/ali količinah, danih na trg, prek SEPA.		
json	data/zakonodaja-rs.json	sklopi.6.koga_zavezuje	Posredno tudi srbske proizvajalce, ki izvažajo v EU ali dobavljajo večjim trgovskim verigam.		
json	data/zakonodaja-rs.json	sklopi.6.naslov	Made for Recycling — Srbija		
json	data/zakonodaja-rs.json	sklopi.6.vsebina	Srbski trg postopoma sledi EU trendom — veliki kupci že zahtevajo Made for Recycling certifikate od dobaviteljev, predvsem za izvoz v EU.		
json	data/zakonodaja-rs.json	sklopi.7.koga_zavezuje	Vse podjetnike. Pričakuj postopno naraščanje zahtev v naslednjih 5-10 letih.		
json	data/zakonodaja-rs.json	sklopi.7.vsebina	Srbija usklajuje okoljsko zakonodajo z EU acquis communautaire. To pomeni postopne spremembe: višje stopnje recikliranja, strožja pravila označevanja, postopen vstop v EU EPR okvir.		
json	data/zakonodaja-rs.json	sklopi.8.naslov	PPWR vpliv na Srbijo		
json	data/zakonodaja-rs.json	viri.0.naziv	Ministarstvo zaštite životne sredine		
json	data/zakonodaja-rs.json	viri.1.naziv	SEPA — Agencija za zaštitu životne sredine		
json	data/zakonodaja-rs.json	viri.2.naziv	Interzero PAK Srbija		
